Program started...
Building Faulty versions for project javaparser
Building next faulty Version jfreechart-226 with 10 faults, 79 failures, 826 passing Test Cases and 1776 relevant methods.
Building next faulty Version jfreechart-227 with 10 faults, 140 failures, 765 passing Test Cases and 2046 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-29.xml
Building next faulty Version jfreechart-228 with 11 faults, 59 failures, 846 passing Test Cases and 1151 relevant methods.
Building next faulty Version jfreechart-229 with 11 faults, 102 failures, 803 passing Test Cases and 1661 relevant methods.
Building next faulty Version jfreechart-230 with 11 faults, 81 failures, 824 passing Test Cases and 1928 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-30.xml
Building next faulty Version jfreechart-231 with 12 faults, 60 failures, 845 passing Test Cases and 1435 relevant methods.
Building next faulty Version jfreechart-232 with 12 faults, 175 failures, 730 passing Test Cases and 1702 relevant methods.
Building next faulty Version jfreechart-233 with 12 faults, 158 failures, 747 passing Test Cases and 2055 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-31.xml
Building next faulty Version jfreechart-234 with 13 faults, 70 failures, 835 passing Test Cases and 1563 relevant methods.
Building next faulty Version jfreechart-235 with 13 faults, 96 failures, 809 passing Test Cases and 2046 relevant methods.
Building next faulty Version jfreechart-236 with 13 faults, 221 failures, 684 passing Test Cases and 1598 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-32.xml
Building next faulty Version jfreechart-237 with 14 faults, 139 failures, 766 passing Test Cases and 1478 relevant methods.
Building next faulty Version jfreechart-238 with 14 faults, 85 failures, 820 passing Test Cases and 1584 relevant methods.
Building next faulty Version jfreechart-239 with 14 faults, 125 failures, 780 passing Test Cases and 2100 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-33.xml
Building next faulty Version jfreechart-240 with 15 faults, 82 failures, 823 passing Test Cases and 1735 relevant methods.
Building next faulty Version jfreechart-241 with 15 faults, 117 failures, 788 passing Test Cases and 1753 relevant methods.
Building next faulty Version jfreechart-242 with 15 faults, 185 failures, 720 passing Test Cases and 1883 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-34.xml
Building next faulty Version jfreechart-243 with 16 faults, 149 failures, 756 passing Test Cases and 1822 relevant methods.
Building next faulty Version jfreechart-244 with 16 faults, 182 failures, 723 passing Test Cases and 1888 relevant methods.
Building next faulty Version jfreechart-245 with 16 faults, 276 failures, 629 passing Test Cases and 2166 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-35.xml
Building next faulty Version jfreechart-246 with 17 faults, 132 failures, 773 passing Test Cases and 1881 relevant methods.
Building next faulty Version jfreechart-247 with 17 faults, 143 failures, 762 passing Test Cases and 1991 relevant methods.
Building next faulty Version jfreechart-248 with 17 faults, 113 failures, 792 passing Test Cases and 1811 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-36.xml
Building next faulty Version jfreechart-249 with 18 faults, 70 failures, 835 passing Test Cases and 1524 relevant methods.
Building next faulty Version jfreechart-250 with 18 faults, 163 failures, 742 passing Test Cases and 2376 relevant methods.
Building next faulty Version jfreechart-251 with 18 faults, 161 failures, 744 passing Test Cases and 2003 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-37.xml
Building next faulty Version jfreechart-252 with 19 faults, 125 failures, 780 passing Test Cases and 1915 relevant methods.
Building next faulty Version jfreechart-253 with 19 faults, 123 failures, 782 passing Test Cases and 1157 relevant methods.
Building next faulty Version jfreechart-254 with 19 faults, 134 failures, 771 passing Test Cases and 2022 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-38.xml
Building next faulty Version jfreechart-255 with 20 faults, 128 failures, 777 passing Test Cases and 1871 relevant methods.
Building next faulty Version jfreechart-256 with 20 faults, 188 failures, 717 passing Test Cases and 1930 relevant methods.
Building next faulty Version jfreechart-257 with 20 faults, 99 failures, 806 passing Test Cases and 1670 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jfreechart\pit-data\faulty-versions-39.xml
Building Faulty versions for project jsoup
Building next faulty Version jsoup-1 with 1 faults, 55 failures, 473 passing Test Cases and 497 relevant methods.
Building next faulty Version jsoup-2 with 1 faults, 490 failures, 38 passing Test Cases and 857 relevant methods.
Building next faulty Version jsoup-3 with 1 faults, 10 failures, 518 passing Test Cases and 271 relevant methods.
Building next faulty Version jsoup-4 with 1 faults, 114 failures, 414 passing Test Cases and 689 relevant methods.
Building next faulty Version jsoup-5 with 1 faults, 2 failures, 526 passing Test Cases and 172 relevant methods.
Building next faulty Version jsoup-6 with 1 faults, 3 failures, 525 passing Test Cases and 373 relevant methods.
Building next faulty Version jsoup-7 with 1 faults, 277 failures, 251 passing Test Cases and 772 relevant methods.
Building next faulty Version jsoup-8 with 1 faults, 11 failures, 517 passing Test Cases and 430 relevant methods.
Building next faulty Version jsoup-9 with 1 faults, 390 failures, 138 passing Test Cases and 807 relevant methods.
Building next faulty Version jsoup-10 with 1 faults, 9 failures, 519 passing Test Cases and 376 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-1.xml
Building next faulty Version jsoup-11 with 2 faults, 5 failures, 523 passing Test Cases and 435 relevant methods.
Building next faulty Version jsoup-12 with 2 faults, 2 failures, 526 passing Test Cases and 269 relevant methods.
Building next faulty Version jsoup-13 with 2 faults, 333 failures, 195 passing Test Cases and 809 relevant methods.
Building next faulty Version jsoup-14 with 2 faults, 332 failures, 196 passing Test Cases and 810 relevant methods.
Building next faulty Version jsoup-15 with 2 faults, 38 failures, 490 passing Test Cases and 523 relevant methods.
Building next faulty Version jsoup-16 with 2 faults, 21 failures, 507 passing Test Cases and 479 relevant methods.
Building next faulty Version jsoup-17 with 2 faults, 9 failures, 519 passing Test Cases and 391 relevant methods.
Building next faulty Version jsoup-18 with 2 faults, 485 failures, 43 passing Test Cases and 862 relevant methods.
Building next faulty Version jsoup-19 with 2 faults, 5 failures, 523 passing Test Cases and 361 relevant methods.
Building next faulty Version jsoup-20 with 2 faults, 51 failures, 477 passing Test Cases and 528 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-2.xml
Building next faulty Version jsoup-21 with 3 faults, 12 failures, 516 passing Test Cases and 466 relevant methods.
Building next faulty Version jsoup-22 with 3 faults, 24 failures, 504 passing Test Cases and 553 relevant methods.
Building next faulty Version jsoup-23 with 3 faults, 254 failures, 274 passing Test Cases and 818 relevant methods.
Building next faulty Version jsoup-24 with 3 faults, 13 failures, 515 passing Test Cases and 460 relevant methods.
Building next faulty Version jsoup-25 with 3 faults, 270 failures, 258 passing Test Cases and 803 relevant methods.
Building next faulty Version jsoup-26 with 3 faults, 368 failures, 160 passing Test Cases and 801 relevant methods.
Building next faulty Version jsoup-27 with 3 faults, 299 failures, 229 passing Test Cases and 814 relevant methods.
Building next faulty Version jsoup-28 with 3 faults, 3 failures, 525 passing Test Cases and 366 relevant methods.
Building next faulty Version jsoup-29 with 3 faults, 280 failures, 248 passing Test Cases and 774 relevant methods.
Building next faulty Version jsoup-30 with 3 faults, 10 failures, 518 passing Test Cases and 275 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-3.xml
Building next faulty Version jsoup-31 with 4 faults, 418 failures, 110 passing Test Cases and 828 relevant methods.
Building next faulty Version jsoup-32 with 4 faults, 34 failures, 494 passing Test Cases and 565 relevant methods.
Building next faulty Version jsoup-33 with 4 faults, 20 failures, 508 passing Test Cases and 488 relevant methods.
Building next faulty Version jsoup-34 with 4 faults, 141 failures, 387 passing Test Cases and 594 relevant methods.
Building next faulty Version jsoup-35 with 4 faults, 14 failures, 514 passing Test Cases and 441 relevant methods.
Building next faulty Version jsoup-36 with 4 faults, 22 failures, 506 passing Test Cases and 388 relevant methods.
Building next faulty Version jsoup-37 with 4 faults, 15 failures, 513 passing Test Cases and 503 relevant methods.
Building next faulty Version jsoup-38 with 4 faults, 279 failures, 249 passing Test Cases and 805 relevant methods.
Building next faulty Version jsoup-39 with 4 faults, 9 failures, 519 passing Test Cases and 408 relevant methods.
Building next faulty Version jsoup-40 with 4 faults, 13 failures, 515 passing Test Cases and 370 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-4.xml
Building next faulty Version jsoup-41 with 5 faults, 40 failures, 488 passing Test Cases and 581 relevant methods.
Building next faulty Version jsoup-42 with 5 faults, 15 failures, 513 passing Test Cases and 439 relevant methods.
Building next faulty Version jsoup-43 with 5 faults, 32 failures, 496 passing Test Cases and 552 relevant methods.
Building next faulty Version jsoup-44 with 5 faults, 32 failures, 496 passing Test Cases and 565 relevant methods.
Building next faulty Version jsoup-45 with 5 faults, 15 failures, 513 passing Test Cases and 407 relevant methods.
Building next faulty Version jsoup-46 with 5 faults, 50 failures, 478 passing Test Cases and 535 relevant methods.
Building next faulty Version jsoup-47 with 5 faults, 42 failures, 486 passing Test Cases and 539 relevant methods.
Building next faulty Version jsoup-48 with 5 faults, 107 failures, 421 passing Test Cases and 678 relevant methods.
Building next faulty Version jsoup-49 with 5 faults, 45 failures, 483 passing Test Cases and 614 relevant methods.
Building next faulty Version jsoup-50 with 5 faults, 35 failures, 493 passing Test Cases and 463 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-5.xml
Building next faulty Version jsoup-51 with 6 faults, 41 failures, 487 passing Test Cases and 582 relevant methods.
Building next faulty Version jsoup-52 with 6 faults, 66 failures, 462 passing Test Cases and 613 relevant methods.
Building next faulty Version jsoup-53 with 6 faults, 338 failures, 190 passing Test Cases and 819 relevant methods.
Building next faulty Version jsoup-54 with 6 faults, 32 failures, 496 passing Test Cases and 492 relevant methods.
Building next faulty Version jsoup-55 with 6 faults, 198 failures, 330 passing Test Cases and 763 relevant methods.
Building next faulty Version jsoup-56 with 6 faults, 441 failures, 87 passing Test Cases and 850 relevant methods.
Building next faulty Version jsoup-57 with 6 faults, 211 failures, 317 passing Test Cases and 760 relevant methods.
Building next faulty Version jsoup-58 with 6 faults, 49 failures, 479 passing Test Cases and 574 relevant methods.
Building next faulty Version jsoup-59 with 6 faults, 18 failures, 510 passing Test Cases and 499 relevant methods.
Building next faulty Version jsoup-60 with 6 faults, 210 failures, 318 passing Test Cases and 750 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-6.xml
Building next faulty Version jsoup-61 with 7 faults, 178 failures, 350 passing Test Cases and 755 relevant methods.
Building next faulty Version jsoup-62 with 7 faults, 228 failures, 300 passing Test Cases and 778 relevant methods.
Building next faulty Version jsoup-63 with 7 faults, 62 failures, 466 passing Test Cases and 547 relevant methods.
Building next faulty Version jsoup-64 with 7 faults, 25 failures, 503 passing Test Cases and 579 relevant methods.
Building next faulty Version jsoup-65 with 7 faults, 311 failures, 217 passing Test Cases and 822 relevant methods.
Building next faulty Version jsoup-66 with 7 faults, 14 failures, 514 passing Test Cases and 487 relevant methods.
Building next faulty Version jsoup-67 with 7 faults, 23 failures, 505 passing Test Cases and 534 relevant methods.
Building next faulty Version jsoup-68 with 7 faults, 60 failures, 468 passing Test Cases and 618 relevant methods.
Building next faulty Version jsoup-69 with 7 faults, 63 failures, 465 passing Test Cases and 658 relevant methods.
Building next faulty Version jsoup-70 with 7 faults, 30 failures, 498 passing Test Cases and 562 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-7.xml
Building next faulty Version jsoup-71 with 8 faults, 84 failures, 444 passing Test Cases and 673 relevant methods.
Building next faulty Version jsoup-72 with 8 faults, 25 failures, 503 passing Test Cases and 568 relevant methods.
Building next faulty Version jsoup-73 with 8 faults, 85 failures, 443 passing Test Cases and 671 relevant methods.
Building next faulty Version jsoup-74 with 8 faults, 52 failures, 476 passing Test Cases and 649 relevant methods.
Building next faulty Version jsoup-75 with 8 faults, 45 failures, 483 passing Test Cases and 626 relevant methods.
Building next faulty Version jsoup-76 with 8 faults, 40 failures, 488 passing Test Cases and 604 relevant methods.
Building next faulty Version jsoup-77 with 8 faults, 233 failures, 295 passing Test Cases and 753 relevant methods.
Building next faulty Version jsoup-78 with 8 faults, 35 failures, 493 passing Test Cases and 598 relevant methods.
Building next faulty Version jsoup-79 with 8 faults, 30 failures, 498 passing Test Cases and 566 relevant methods.
Building next faulty Version jsoup-80 with 8 faults, 46 failures, 482 passing Test Cases and 597 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-8.xml
Building next faulty Version jsoup-81 with 9 faults, 385 failures, 143 passing Test Cases and 841 relevant methods.
Building next faulty Version jsoup-82 with 9 faults, 359 failures, 169 passing Test Cases and 845 relevant methods.
Building next faulty Version jsoup-83 with 9 faults, 113 failures, 415 passing Test Cases and 709 relevant methods.
Building next faulty Version jsoup-84 with 9 faults, 59 failures, 469 passing Test Cases and 566 relevant methods.
Building next faulty Version jsoup-85 with 9 faults, 94 failures, 434 passing Test Cases and 680 relevant methods.
Building next faulty Version jsoup-86 with 9 faults, 40 failures, 488 passing Test Cases and 633 relevant methods.
Building next faulty Version jsoup-87 with 9 faults, 78 failures, 450 passing Test Cases and 673 relevant methods.
Building next faulty Version jsoup-88 with 9 faults, 51 failures, 477 passing Test Cases and 646 relevant methods.
Building next faulty Version jsoup-89 with 9 faults, 94 failures, 434 passing Test Cases and 704 relevant methods.
Building next faulty Version jsoup-90 with 9 faults, 34 failures, 494 passing Test Cases and 569 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-9.xml
Building next faulty Version jsoup-91 with 10 faults, 442 failures, 86 passing Test Cases and 858 relevant methods.
Building next faulty Version jsoup-92 with 10 faults, 33 failures, 495 passing Test Cases and 582 relevant methods.
Building next faulty Version jsoup-93 with 10 faults, 76 failures, 452 passing Test Cases and 646 relevant methods.
Building next faulty Version jsoup-94 with 10 faults, 34 failures, 494 passing Test Cases and 527 relevant methods.
Building next faulty Version jsoup-95 with 10 faults, 129 failures, 399 passing Test Cases and 714 relevant methods.
Building next faulty Version jsoup-96 with 10 faults, 42 failures, 486 passing Test Cases and 594 relevant methods.
Building next faulty Version jsoup-97 with 10 faults, 284 failures, 244 passing Test Cases and 834 relevant methods.
Building next faulty Version jsoup-98 with 10 faults, 87 failures, 441 passing Test Cases and 688 relevant methods.
Building next faulty Version jsoup-99 with 10 faults, 65 failures, 463 passing Test Cases and 687 relevant methods.
Building next faulty Version jsoup-100 with 10 faults, 45 failures, 483 passing Test Cases and 585 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-10.xml
Building next faulty Version jsoup-101 with 11 faults, 88 failures, 440 passing Test Cases and 690 relevant methods.
Building next faulty Version jsoup-102 with 11 faults, 86 failures, 442 passing Test Cases and 696 relevant methods.
Building next faulty Version jsoup-103 with 11 faults, 120 failures, 408 passing Test Cases and 731 relevant methods.
Building next faulty Version jsoup-104 with 11 faults, 53 failures, 475 passing Test Cases and 613 relevant methods.
Building next faulty Version jsoup-105 with 11 faults, 485 failures, 43 passing Test Cases and 865 relevant methods.
Building next faulty Version jsoup-106 with 11 faults, 235 failures, 293 passing Test Cases and 790 relevant methods.
Building next faulty Version jsoup-107 with 11 faults, 86 failures, 442 passing Test Cases and 689 relevant methods.
Building next faulty Version jsoup-108 with 11 faults, 151 failures, 377 passing Test Cases and 727 relevant methods.
Building next faulty Version jsoup-109 with 11 faults, 52 failures, 476 passing Test Cases and 646 relevant methods.
Building next faulty Version jsoup-110 with 11 faults, 216 failures, 312 passing Test Cases and 778 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-11.xml
Building next faulty Version jsoup-111 with 12 faults, 401 failures, 127 passing Test Cases and 853 relevant methods.
Building next faulty Version jsoup-112 with 12 faults, 64 failures, 464 passing Test Cases and 683 relevant methods.
Building next faulty Version jsoup-113 with 12 faults, 71 failures, 457 passing Test Cases and 677 relevant methods.
Building next faulty Version jsoup-114 with 12 faults, 67 failures, 461 passing Test Cases and 652 relevant methods.
Building next faulty Version jsoup-115 with 12 faults, 40 failures, 488 passing Test Cases and 599 relevant methods.
Building next faulty Version jsoup-116 with 12 faults, 74 failures, 454 passing Test Cases and 667 relevant methods.
Building next faulty Version jsoup-117 with 12 faults, 66 failures, 462 passing Test Cases and 697 relevant methods.
Building next faulty Version jsoup-118 with 12 faults, 74 failures, 454 passing Test Cases and 645 relevant methods.
Building next faulty Version jsoup-119 with 12 faults, 92 failures, 436 passing Test Cases and 672 relevant methods.
Building next faulty Version jsoup-120 with 12 faults, 75 failures, 453 passing Test Cases and 700 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-12.xml
Building next faulty Version jsoup-121 with 13 faults, 67 failures, 461 passing Test Cases and 656 relevant methods.
Building next faulty Version jsoup-122 with 13 faults, 48 failures, 480 passing Test Cases and 652 relevant methods.
Building next faulty Version jsoup-123 with 13 faults, 73 failures, 455 passing Test Cases and 677 relevant methods.
Building next faulty Version jsoup-124 with 13 faults, 80 failures, 448 passing Test Cases and 676 relevant methods.
Building next faulty Version jsoup-125 with 13 faults, 105 failures, 423 passing Test Cases and 703 relevant methods.
Building next faulty Version jsoup-126 with 13 faults, 82 failures, 446 passing Test Cases and 708 relevant methods.
Building next faulty Version jsoup-127 with 13 faults, 77 failures, 451 passing Test Cases and 690 relevant methods.
Building next faulty Version jsoup-128 with 13 faults, 102 failures, 426 passing Test Cases and 699 relevant methods.
Building next faulty Version jsoup-129 with 13 faults, 59 failures, 469 passing Test Cases and 643 relevant methods.
Building next faulty Version jsoup-130 with 13 faults, 351 failures, 177 passing Test Cases and 845 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-13.xml
Building next faulty Version jsoup-131 with 14 faults, 80 failures, 448 passing Test Cases and 665 relevant methods.
Building next faulty Version jsoup-132 with 14 faults, 80 failures, 448 passing Test Cases and 676 relevant methods.
Building next faulty Version jsoup-133 with 14 faults, 449 failures, 79 passing Test Cases and 868 relevant methods.
Building next faulty Version jsoup-134 with 14 faults, 89 failures, 439 passing Test Cases and 699 relevant methods.
Building next faulty Version jsoup-135 with 14 faults, 105 failures, 423 passing Test Cases and 711 relevant methods.
Building next faulty Version jsoup-136 with 14 faults, 104 failures, 424 passing Test Cases and 745 relevant methods.
Building next faulty Version jsoup-137 with 14 faults, 98 failures, 430 passing Test Cases and 700 relevant methods.
Building next faulty Version jsoup-138 with 14 faults, 62 failures, 466 passing Test Cases and 655 relevant methods.
Building next faulty Version jsoup-139 with 14 faults, 86 failures, 442 passing Test Cases and 674 relevant methods.
Building next faulty Version jsoup-140 with 14 faults, 66 failures, 462 passing Test Cases and 660 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-14.xml
Building next faulty Version jsoup-141 with 15 faults, 95 failures, 433 passing Test Cases and 707 relevant methods.
Building next faulty Version jsoup-142 with 15 faults, 173 failures, 355 passing Test Cases and 767 relevant methods.
Building next faulty Version jsoup-143 with 15 faults, 301 failures, 227 passing Test Cases and 834 relevant methods.
Building next faulty Version jsoup-144 with 15 faults, 105 failures, 423 passing Test Cases and 686 relevant methods.
Building next faulty Version jsoup-145 with 15 faults, 113 failures, 415 passing Test Cases and 737 relevant methods.
Building next faulty Version jsoup-146 with 15 faults, 46 failures, 482 passing Test Cases and 619 relevant methods.
Building next faulty Version jsoup-147 with 15 faults, 172 failures, 356 passing Test Cases and 754 relevant methods.
Building next faulty Version jsoup-148 with 15 faults, 139 failures, 389 passing Test Cases and 746 relevant methods.
Building next faulty Version jsoup-149 with 15 faults, 49 failures, 479 passing Test Cases and 646 relevant methods.
Building next faulty Version jsoup-150 with 15 faults, 163 failures, 365 passing Test Cases and 777 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-15.xml
Building next faulty Version jsoup-151 with 16 faults, 84 failures, 444 passing Test Cases and 713 relevant methods.
Building next faulty Version jsoup-152 with 16 faults, 88 failures, 440 passing Test Cases and 681 relevant methods.
Building next faulty Version jsoup-153 with 16 faults, 84 failures, 444 passing Test Cases and 718 relevant methods.
Building next faulty Version jsoup-154 with 16 faults, 304 failures, 224 passing Test Cases and 851 relevant methods.
Building next faulty Version jsoup-155 with 16 faults, 85 failures, 443 passing Test Cases and 699 relevant methods.
Building next faulty Version jsoup-156 with 16 faults, 83 failures, 445 passing Test Cases and 679 relevant methods.
Building next faulty Version jsoup-157 with 16 faults, 84 failures, 444 passing Test Cases and 691 relevant methods.
Building next faulty Version jsoup-158 with 16 faults, 97 failures, 431 passing Test Cases and 726 relevant methods.
Building next faulty Version jsoup-159 with 16 faults, 126 failures, 402 passing Test Cases and 752 relevant methods.
Building next faulty Version jsoup-160 with 16 faults, 114 failures, 414 passing Test Cases and 707 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-16.xml
Building next faulty Version jsoup-161 with 17 faults, 136 failures, 392 passing Test Cases and 756 relevant methods.
Building next faulty Version jsoup-162 with 17 faults, 127 failures, 401 passing Test Cases and 738 relevant methods.
Building next faulty Version jsoup-163 with 17 faults, 91 failures, 437 passing Test Cases and 719 relevant methods.
Building next faulty Version jsoup-164 with 17 faults, 66 failures, 462 passing Test Cases and 672 relevant methods.
Building next faulty Version jsoup-165 with 17 faults, 114 failures, 414 passing Test Cases and 738 relevant methods.
Building next faulty Version jsoup-166 with 17 faults, 355 failures, 173 passing Test Cases and 848 relevant methods.
Building next faulty Version jsoup-167 with 17 faults, 81 failures, 447 passing Test Cases and 685 relevant methods.
Building next faulty Version jsoup-168 with 17 faults, 287 failures, 241 passing Test Cases and 847 relevant methods.
Building next faulty Version jsoup-169 with 17 faults, 130 failures, 398 passing Test Cases and 751 relevant methods.
Building next faulty Version jsoup-170 with 17 faults, 118 failures, 410 passing Test Cases and 722 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-17.xml
Building next faulty Version jsoup-171 with 18 faults, 107 failures, 421 passing Test Cases and 715 relevant methods.
Building next faulty Version jsoup-172 with 18 faults, 79 failures, 449 passing Test Cases and 724 relevant methods.
Building next faulty Version jsoup-173 with 18 faults, 122 failures, 406 passing Test Cases and 754 relevant methods.
Building next faulty Version jsoup-174 with 18 faults, 71 failures, 457 passing Test Cases and 676 relevant methods.
Building next faulty Version jsoup-175 with 18 faults, 118 failures, 410 passing Test Cases and 752 relevant methods.
Building next faulty Version jsoup-176 with 18 faults, 95 failures, 433 passing Test Cases and 711 relevant methods.
Building next faulty Version jsoup-177 with 18 faults, 74 failures, 454 passing Test Cases and 698 relevant methods.
Building next faulty Version jsoup-178 with 18 faults, 99 failures, 429 passing Test Cases and 718 relevant methods.
Building next faulty Version jsoup-179 with 18 faults, 90 failures, 438 passing Test Cases and 703 relevant methods.
Building next faulty Version jsoup-180 with 18 faults, 93 failures, 435 passing Test Cases and 741 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-18.xml
Building next faulty Version jsoup-181 with 19 faults, 85 failures, 443 passing Test Cases and 691 relevant methods.
Building next faulty Version jsoup-182 with 19 faults, 100 failures, 428 passing Test Cases and 731 relevant methods.
Building next faulty Version jsoup-183 with 19 faults, 97 failures, 431 passing Test Cases and 716 relevant methods.
Building next faulty Version jsoup-184 with 19 faults, 96 failures, 432 passing Test Cases and 742 relevant methods.
Building next faulty Version jsoup-185 with 19 faults, 115 failures, 413 passing Test Cases and 745 relevant methods.
Building next faulty Version jsoup-186 with 19 faults, 214 failures, 314 passing Test Cases and 811 relevant methods.
Building next faulty Version jsoup-187 with 19 faults, 170 failures, 358 passing Test Cases and 757 relevant methods.
Building next faulty Version jsoup-188 with 19 faults, 112 failures, 416 passing Test Cases and 733 relevant methods.
Building next faulty Version jsoup-189 with 19 faults, 49 failures, 479 passing Test Cases and 653 relevant methods.
Building next faulty Version jsoup-190 with 19 faults, 115 failures, 413 passing Test Cases and 721 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-19.xml
Building next faulty Version jsoup-191 with 20 faults, 86 failures, 442 passing Test Cases and 729 relevant methods.
Building next faulty Version jsoup-192 with 20 faults, 258 failures, 270 passing Test Cases and 800 relevant methods.
Building next faulty Version jsoup-193 with 20 faults, 94 failures, 434 passing Test Cases and 722 relevant methods.
Building next faulty Version jsoup-194 with 20 faults, 125 failures, 403 passing Test Cases and 766 relevant methods.
Building next faulty Version jsoup-195 with 20 faults, 69 failures, 459 passing Test Cases and 700 relevant methods.
Building next faulty Version jsoup-196 with 20 faults, 95 failures, 433 passing Test Cases and 698 relevant methods.
Building next faulty Version jsoup-197 with 20 faults, 106 failures, 422 passing Test Cases and 714 relevant methods.
Building next faulty Version jsoup-198 with 20 faults, 104 failures, 424 passing Test Cases and 702 relevant methods.
Building next faulty Version jsoup-199 with 20 faults, 102 failures, 426 passing Test Cases and 752 relevant methods.
Building next faulty Version jsoup-200 with 20 faults, 172 failures, 356 passing Test Cases and 773 relevant methods.
INFO: Writing all faulty versions to file C:\study\SWDiag\sharedFolder_UbuntuVM\MA\pit_data\notyetanalyzed\jsoup\pit-data\faulty-versions-20.xml
